season,gsis_id,pfr_id,team
2021,00-0036954,OnwuLe00,DET
2021,00-0036952,CoopJo02,DEN
2021,00-0036951,DarbFr00,ATL
2021,00-0036950,WillAv02,ATL
2021,00-0036883,TogiTo00,CLE
2021,00-0036885,BrowTr03,SEA
2021,00-0036887,FarrLu00,JAX
2021,00-0036895,SmitEl00,NYG
2021,00-0036898,MillDa02,HOU
2021,00-0036899,RobiAa00,NYG
2021,00-0036906,HerbKh00,CHI
2021,00-0036907,NewsDa00,CHI
2021,00-0036908,GrahTh00,CHI
2021,00-0036909,TongKh00,CHI
2021,00-0036913,ToneKa00,NYG
2021,00-0036915,OwusJe00,CLE
2021,00-0036924,CartMi03,NYJ
2021,00-0036926,TurnPa02,NO
2021,00-0036927,WernPe00,NO
2021,00-0036929,BookIa00,NO
2021,00-0036934,PhilJa02,MIA
2021,00-0036937,AdebPa00,NO
2021,00-0036940,OwehJa00,BAL
2021,00-0036941,CiscAn00,JAX
2021,00-0036944,HornJa00,CAR
2021,00-0036945,FielJu00,CHI
2021,00-0036946,MondKe00,MIN
2021,00-0036948,GrahTa00,ATL
2021,00-0036949,OgunAd01,ATL
2022,00-0025565,FolkNi20,NE
2022,00-0025580,CrosMa20,GB
2022,00-0026143,RyanMa00,IND
2022,00-0029421,BullRa00,TEN
2022,00-0029567,FoleNi00,IND
2022,00-0029585,JoneCh03,LV
2022,00-0029586,WolfDe00,BAL
2022,00-0029607,DaviDe00,NO
2022,00-0029621,ZuerGr00,NYJ
2022,00-0029630,BrocMi00,DET
2022,00-0029632,SanuMo00,MIA
2022,00-0029701,TannRy00,TEN
2022,00-0030061,ErtzZa00,ARI
2022,00-0030108,GrifRy00,CHI
2022,00-0030288,BurkRe00,HOU
2022,00-0030383,HarmDu00,LV
2022,00-0030401,AlonKi00,NO
2022,00-0030421,CollJa00,NE
2022,00-0030431,WoodRo02,TEN
2022,00-0030459,MathTy00,NO
2022,00-0030465,BarnKe00,TB
2022,00-0030513,MurrLa00,DEN
2022,00-0030525,AustTa00,BUF
2022,00-0030564,HopkDe00,ARI
2022,00-0030578,PattCo00,ATL
2022,00-0030669,WilsAl02,LV
2022,00-0030874,WillDa05,ATL
2022,00-0031016,CockRo00,TB
2022,00-0031062,WhitJa02,NE
2022,00-0029542,GilmSt00,IND
2022,00-0029412,CurrVi00,NYJ
2022,00-0026158,FlacJo00,NYJ
2022,00-0029285,NormJo01,CAR
2022,00-0026293,SlatMa00,NE
2022,00-0026498,StafMa00,LA
2022,00-0026990,JenkMa99,NO
2022,00-0027647,McCoDe99,NE
2022,00-0027688,McCoCo00,ARI
2022,00-0027691,RobeAn00,CAR
2022,00-0027860,HadeJo99,CLE
2022,00-0027862,AluaTy99,PIT
2022,00-0027872,JackKa99,DEN
2022,00-0027881,HughJe99,HOU
2022,00-0027942,GreeA.00,ARI
2022,00-0027949,WattJ.00,ARI
2022,00-0027954,KerrRy00,WAS
2022,00-0027962,JordCa00,NO
2022,00-0027966,IngrMa01,NO
2022,00-0027969,HeywCa01,PIT
2022,00-0027973,DaltAn00,NO
2022,00-0028002,CobbRa00,GB
2022,00-0028064,PoweBi00,NYJ
2022,00-0028075,SkriBu00,TEN
2022,00-0028171,GuyxLa00,NE
2022,00-0029239,BoldBr00,LV
2022,00-0029255,WagnBo00,LA
2022,00-0029261,HaywCa00,ATL
2022,00-0029263,WilsRu00,DEN
2021,00-0036881,TufeJa00,JAX
2021,00-0036878,RobiJa04,MIN
2021,00-0036307,VildKi00,CHI
2021,00-0036404,BrunTJ00,NYG
2021,00-0036370,KellJo01,LAC
2021,00-0036377,ReedJo03,LAC
2021,00-0036380,GilmAl00,LAC
2021,00-0036381,WeavEv00,ARI
2021,00-0036382,HillKJ00,LAC
2021,00-0036385,KeyeTh00,CHI
2021,00-0036388,McKiXa00,NYG
2021,00-0036390,OjemMi00,DEN
2021,00-0036394,HolmDa01,NYG
2021,00-0036400,BrowCa01,NYG
2021,00-0036402,CougCa00,NYG
2021,00-0036403,ToohCa00,WAS
2021,00-0036407,JeudJe00,DEN
2021,00-0036876,GranKy00,IND
2021,00-0036409,BrooJo01,SEA
2021,00-0036412,HamlKJ00,DEN
2021,00-0036413,TaylDa00,SEA
2021,00-0036418,BaunZa00,NO
2021,00-0036420,AgimMc00,DEN
2021,00-0036422,TrauAd00,NO
2021,00-0036423,OkwuAl00,DEN
2021,00-0036425,DallDe00,SEA
2021,00-0036426,RobiAl03,SEA
2021,00-0036428,StrnJu00,DEN
2021,00-0036434,RussCh00,JAX
2021,00-0036438,SullSt00,CAR
2021,00-0036368,MuseTa00,SEA
2021,00-0036364,BowdLy00,MIA
2021,00-0036357,RuggHe00,LV
2021,00-0036355,HerbJu00,LAC
2021,00-0036308,CoulIs00,CHI
2021,00-0036309,MoonDa00,CHI
2021,00-0036311,RoyxBr00,CAR
2021,00-0036312,LutoJa00,MIA
2021,00-0036313,MannBr01,NYJ
2021,00-0036315,ThomSt00,CAR
2021,00-0036316,ClayCh02,JAX
2021,00-0036321,YounCh04,WAS
2021,00-0036322,JeffJu00,MIN
2021,00-0036323,QueePa00,BAL
2021,00-0036328,GibsAn00,WAS
2021,00-0036329,DaviAs00,NYJ
2021,00-0036330,DantCa00,MIN
2021,00-0036331,DuveDe00,BAL
2021,00-0036335,WonnDJ00,MIN
2021,00-0036337,LyncJa00,MIN
2021,00-0036338,DyexTr00,MIN
2021,00-0036340,GandAn00,WAS
2021,00-0036343,HudsKh00,WAS
2021,00-0036344,HandHa00,MIN
2021,00-0036345,OsboKJ00,MIN
2021,00-0036348,MeteJo00,MIN
2021,00-0036349,CurlKa00,WAS
2021,00-0036350,WillKe06,MIN
2021,00-0036351,SmitJa08,WAS
2021,00-0036439,ClevTy00,DEN
2021,00-0036441,MurrKe00,LAC
2021,00-0036444,CornJa01,DET
2021,00-0036629,BynuCa00,MIN
2021,00-0036633,SterCa00,DEN
2021,00-0036634,FielTo00,CLE
2021,00-0036635,SmitIh00,MIN
2021,00-0036638,ForrDa00,WAS
2021,00-0036639,JohnJa15,DEN
2021,00-0036641,LeCoRi00,CLE
2021,00-0036650,RounLa00,LAC
2021,00-0036651,TwymJa00,MIN
2021,00-0036654,FeltDe00,CLE
2021,00-0036656,BreeBr00,DET
2021,00-0036657,WillSe00,DEN
2021,00-0036664,BradWi00,WAS
2021,00-0036665,WebbMa01,LAC
2021,00-0036666,ToneSh00,WAS
2021,00-0036667,WilcCh00,IND
2021,00-0036668,SpenMa00,DEN
2021,00-0036670,JeffJe00,DET
2021,00-0036671,MilnDa00,WAS
2021,00-0036698,SargMe00,JAX
2021,00-0036755,PattJa01,WAS
2021,00-0036844,WallGa00,HOU
2021,00-0036845,RochQu00,NYG
2021,00-0036867,RumpCh00,LAC
2021,00-0036868,SmitJo03,JAX
2021,00-0036874,SurtPa01,DEN
2021,00-0036630,WallTy00,BAL
2021,00-0036628,BateJo00,WAS
2021,00-0036457,WillTy01,BAL
2021,00-0036626,BrowDy00,WAS
2021,00-0036479,PayeKw00,IND
2021,00-0036480,OdeyDa00,IND
2021,00-0036482,StraMi03,IND
2021,00-0036500,SherJa00,NYJ
2021,00-0036501,CartMi02,NYJ
2021,00-0036503,NasiHa00,NYJ
2021,00-0036543,BrowSp01,CAR
2021,00-0036550,BateRa00,BAL
2021,00-0036552,OjulAz00,NYG
2021,00-0036554,CollNi00,HOU
2021,00-0036555,HubbCh01,CAR
2021,00-0036556,JordBr00,HOU
2021,00-0036558,NixoDa00,CAR
2021,00-0036561,TaylKe03,CAR
2021,00-0036562,HayeDa00,BAL
2021,00-0036569,BrigGa00,NYG
2021,00-0036570,WillRo07,NYG
2021,00-0036572,SmitSh03,CAR
2021,00-0036573,WildRa00,NYJ
2021,00-0036613,WaddJa00,MIA
2021,00-0036614,DaviJa11,WAS
2021,00-0036617,SamuAs00,LAC
2021,00-0036620,EskrDW00,SEA
2021,00-0036624,McNeAl00,DET
2021,00-0036625,StJuBe00,WAS
2021,00-0034435,CrosKe00,NYG
2021,00-0034433,BawdNi00,NYJ
2021,00-0034431,FranZa00,IND
2021,00-0031800,HeinTa00,WAS
2021,00-0031587,McCaBo01,WAS
2021,00-0031589,HundBr00,IND
2021,00-0031596,MayoDa00,WAS
2021,00-0031597,SmitTy01,MIN
2021,00-0031598,BoylNi00,BAL
2021,00-0031608,DiggQu00,SEA
2021,00-0031615,RingCh00,NO
2021,00-0031619,CoviCh00,LAC
2021,00-0031624,RobiEd00,SEA
2021,00-0031628,RobeDa00,WAS
2021,00-0031690,TomlEr01,BAL
2021,00-0031763,CartDe02,WAS
2021,00-0031806,BrowMa03,MIA
2021,00-0031288,McCaA.00,ATL
2021,00-0031868,ByrdDa00,CHI
2021,00-0031933,WillLe02,NYG
2021,00-0031934,SmitDe04,CAR
2021,00-0031941,CrowJa00,NYJ
2021,00-0031947,DaviTy01,ATL
2021,00-0031951,O'ShJa00,JAX
2021,00-0032009,HumpAd00,WAS
2021,00-0032052,FowlDa00,ATL
2021,00-0032055,FuncDe00,SF
2021,00-0032058,ColeTe01,NYJ
2021,00-0032059,WillP.00,NO
2021,00-0032063,DaviMi01,ATL
2021,00-0031583,JarrGr00,ATL
2021,00-0031574,WrigGa00,WAS
2021,00-0031566,FlowTr00,DET
2021,00-0031565,HuntDa01,MIN
2021,00-0031308,PierKe00,HOU
2021,00-0031319,SpenDi00,DEN
2021,00-0031325,WatkSa00,BAL
2021,00-0031333,ClinHa00,DEN
2021,00-0031338,BrooTe00,HOU
2021,00-0031346,ElliJu01,BAL
2021,00-0031361,KirkCh00,HOU
2021,00-0031364,ClowJa00,CLE
2021,00-0031372,RobyBr00,NO
2021,00-0031382,LandJa00,CLE
2021,00-0031389,JoynLa00,NYJ
2021,00-0031395,GilbGa01,WAS
2021,00-0031407,BortBl00,NO
2021,00-0031428,RobiAl02,CHI
2021,00-0031484,ManhCh00,JAX
2021,00-0031503,WinsJa00,NO
2021,00-0031545,WhitKe00,NO
2021,00-0031547,ParkDe01,MIA
2021,00-0031550,ThomSh01,CAR
2021,00-0031551,GoldEd00,CHI
2021,00-0031553,McKiBe00,NYG
2021,00-0031554,KendEr00,MIN
2021,00-0031555,RoweEr00,MIA
2021,00-0031556,OrchNa00,WAS
2021,00-0031559,RichJo00,BAL
2021,00-0032098,BrowDa04,NYJ
2021,00-0032104,AbduAm00,CAR
2021,00-0032107,BlacAn00,CHI
2021,00-0032392,HoopAu00,CLE
2021,00-0032394,VannNi00,NO
2021,00-0032398,MoorCh00,HOU
2021,00-0032403,BurrJu00,CAR
2021,00-0032408,MartBl01,NYG
2021,00-0032409,HenrWi00,NYG
2021,00-0032413,BlaiRo00,NYJ
2021,00-0032423,DaviTr03,ATL
2021,00-0032426,CollAl00,SEA
2021,00-0032429,AdamJe01,TB
2021,00-0032436,DrisJe00,HOU
2021,00-0032437,GrugKa00,HOU
2021,00-0032442,RobeEl00,MIA
2021,00-0032448,WeatSt00,DEN
2021,00-0032450,WashDw00,NO
2021,00-0032464,RaymKa00,DET
2021,00-0032543,EricAl01,CAR
2021,00-0032602,McKiJ.00,WAS
2021,00-0032688,AndeRo04,CAR
2021,00-0032725,AndeSt01,LAC
2021,00-0032759,RankSh00,NYJ
2021,00-0032760,DoctJo00,ARI
2021,00-0032761,NkemRo00,SEA
2021,00-0032763,JohnAu01,NYG
2021,00-0032765,ThomMi05,NO
2021,00-0032770,YounTa01,BAL
2021,00-0032393,ProsC.00,TB
2021,00-0032389,AlexMa01,MIN
2021,00-0032109,AlexKw00,NO
2021,00-0032388,JoneDe01,ATL
2021,00-0032112,NelsJJ00,IND
2021,00-0032128,ConlCh00,HOU
2021,00-0032135,JameJe00,CHI
2021,00-0032143,ShelDa01,NYG
2021,00-0032144,GordMe00,DEN
2021,00-0032156,SiemTr00,NO
2021,00-0032160,WillTy00,DET
2021,00-0032165,PeteMa00,BAL
2021,00-0032187,JohnDa08,HOU
2021,00-0032195,DarbRo00,DEN
2021,00-0032198,CampIb00,IND
2021,00-0032200,MontTy01,NO
2021,00-0032208,DorsPh00,HOU
2021,00-0032211,LockTy00,SEA
2021,00-0032214,KrofTy00,NYJ
2021,00-0032215,WilsDa02,JAX
2021,00-0032239,JoneBy00,MIA
2021,00-0032245,MannSe00,MIN
2021,00-0032251,RandDa00,LA
2021,00-0032257,JohnDu00,MIA
2021,00-0032261,BrowMa01,JAX
2021,00-0032262,CollLa00,WAS
2021,00-0032265,EdwaMa01,CHI
2021,00-0032378,BuckDe00,IND
2021,00-0032385,ShepSt00,NYG
2021,00-0031296,MoslC.00,NYJ
2021,00-0031285,FreeDe00,BAL
2021,00-0032774,BushDe00,CHI
2021,00-0029263,WilsRu00,SEA
2021,00-0027975,SheaJa00,MIA
2021,00-0027981,RudoKy00,NYG
2021,00-0028008,HousJu00,BAL
2021,00-0028042,StocLu00,MIN
2021,00-0028097,SmitLe00,ATL
2021,00-0028103,McPhPe00,BAL
2021,00-0028118,TaylTy00,HOU
2021,00-0028180,SmitMa02,CLE
2021,00-0028237,HogaCh00,NO
2021,00-0029146,SweeJ.00,NO
2021,00-0029193,IrviBr00,CHI
2021,00-0029255,WagnBo00,SEA
2021,00-0029293,JoneMa02,JAX
2021,00-0031270,HarrSh00,DEN
2021,00-0029409,KendMy00,SF
2021,00-0029412,CurrVi00,NYJ
2021,00-0029542,GilmSt00,CAR
2021,00-0029560,KirkDr00,SF
2021,00-0029567,FoleNi00,CHI
2021,00-0029568,JackMa02,CLE
2021,00-0029570,EbneNa00,NYG
2021,00-0029577,TrevDa00,CHI
2021,00-0029586,WolfDe00,BAL
2021,00-0029604,CousKi00,MIN
2021,00-0029606,SmitHa00,MIN
2021,00-0029607,DaviDe00,NO
2021,00-0027973,DaltAn00,CHI
2021,00-0027966,IngrMa01,NO
2021,00-0027965,SmitJi03,BAL
2021,00-0027962,JordCa00,NO
2021,00-0023682,FitzRy00,WAS
2021,00-0024417,KochSa20,BAL
2021,00-0025394,PeteAd01,SEA
2021,00-0026035,AmenDa00,HOU
2021,00-0026143,RyanMa00,ATL
2021,00-0026158,FlacJo00,NYJ
2021,00-0026190,CampCa99,BAL
2021,00-0026300,JohnJo05,BAL
2021,00-0026990,JenkMa99,NO
2021,00-0027061,CookJa02,LAC
2021,00-0027114,MorsTh00,ATL
2021,00-0027136,McCoJa99,MIA
2021,00-0027662,DunlCa99,SEA
2021,00-0027691,RobeAn00,LAC
2021,00-0027696,GrahJi00,CHI
2021,00-0027701,GrifEv99,MIN
2021,00-0027723,WoodAl99,SEA
2021,00-0027793,BrowAn04,TB
2021,00-0027872,JackKa99,DEN
2021,00-0027882,RobiPa99,NO
2021,00-0027885,JoseLi99,LAC
2021,00-0027891,TateGo00,TEN
2021,00-0027939,NewtCa00,CAR
2021,00-0027943,PetePa00,MIN
2021,00-0027952,QuinRo00,CHI
2021,00-0029608,HiltT.00,IND
2021,00-0029615,MillLa01,NO
2021,00-0029630,BrocMi00,DET
2021,00-0030565,SmitGe00,SEA
2021,00-0030572,HaydDJ00,WAS
2021,00-0030573,RichSh00,MIN
2021,00-0030575,RhodXa00,IND
2021,00-0030578,PattCo00,ATL
2021,00-0030663,SneaWi00,CAR
2021,00-0030669,WilsAl02,MIA
2021,00-0030874,WillDa05,CHI
2021,00-0031040,MackKh00,CHI
2021,00-0031041,FullKy00,DEN
2021,00-0031045,HydeCa00,JAX
2021,00-0031054,JoneDa04,CAR
2021,00-0031071,ReidCa00,LAC
2021,00-0031079,ODonPa00,CHI
2021,00-0031097,MitcTe00,HOU
2021,00-0031175,MarsCa00,CHI
2021,00-0031176,LawsNe00,JAX
2021,00-0031236,CookBr00,HOU
2021,00-0031237,BridTe00,DEN
2021,00-0031242,StepSh00,DEN
2021,00-0031256,BarrAn00,MIN
2021,00-0031258,AttaJe00,CHI
2021,00-0031260,ThomLo00,WAS
2021,00-0031263,WillAv00,DEN
2021,00-0031264,SmitCh03,HOU
2021,00-0031269,CarrTr00,IND
2021,00-0030566,SweaDJ00,IND
2021,00-0030533,BarkMa00,ATL
2021,00-0029657,HickAk00,CHI
2021,00-0030527,OgleAl00,CHI
2021,00-0030035,ThieAd00,MIN
2021,00-0030068,GoodMa00,CHI
2021,00-0030069,MoorDa01,CAR
2021,00-0030070,JenkJo00,MIA
2021,00-0030085,StilKe00,NO
2021,00-0030092,MartSa01,DEN
2021,00-0030098,HopkDu00,LAC
2021,00-0030108,GrifRy00,NYJ
2021,00-0030181,DoylJa00,IND
2021,00-0030216,HillJo02,DET
2021,00-0030279,AlleKe00,LAC
2021,00-0030288,BurkRe00,HOU
2021,00-0030383,HarmDu00,ATL
2021,00-0030387,MeanSt00,ATL
2021,00-0030402,SpenAk00,DEN
2021,00-0030404,ThomCh03,CHI
2021,00-0030411,RyanLo00,NYG
2021,00-0030443,ToilLe00,NYG
2021,00-0030449,HuntMa00,CHI
2021,00-0030471,WillSh02,ATL
2021,00-0030500,WillNi01,DET
2021,00-0030511,WillBr02,BAL
2021,00-0030513,MurrLa00,BAL
2021,00-0030520,GlenMi00,NYG
2021,00-0030525,AustTa00,JAX
2021,00-0032772,SmitRy00,LAC
2021,00-0032778,SharTa00,ATL
2021,00-0034424,AdamMa00,IND
2021,00-0033951,MackMa00,IND
2021,00-0033920,RiveDe00,HOU
2021,00-0033923,HuntKa00,CLE
2021,00-0033926,GrifSh00,JAX
2021,00-0033927,JohnJo10,CLE
2021,00-0033932,GollKe00,NYG
2021,00-0033936,BeatC.00,JAX
2021,00-0033939,BiegVi00,MIA
2021,00-0033940,JohnJa09,HOU
2021,00-0033941,JenkRa00,JAX
2021,00-0033943,ReynJo00,DET
2021,00-0033948,WillJa06,DET
2021,00-0033950,GallWa00,MIN
2021,00-0033952,StewGr00,IND
2021,00-0033784,JackEd01,CHI
2021,00-0033957,AdamRo01,CHI
2021,00-0033963,SmarTa00,NYJ
2021,00-0033964,MuhaAl00,IND
2021,00-0033969,OdenIf00,CLE
2021,00-0033973,LeexEl00,CLE
2021,00-0033976,HestTr00,CAR
2021,00-0034011,ArnoDa00,JAX
2021,00-0034019,McDoMa00,CLE
2021,00-0034052,ZylsBr00,CAR
2021,00-0034104,SimsCa00,WAS
2021,00-0034109,LindPh00,MIA
2021,00-0034132,BlakCh00,ATL
2021,00-0033918,MoreFa00,ATL
2021,00-0033914,AnzaAl00,DET
2021,00-0033911,TaylTa00,HOU
2021,00-0033907,SmooDa00,JAX
2021,00-0033792,FordRu00,JAX
2021,00-0033839,WestDe00,MIN
2021,00-0033840,HansCh00,ATL
2021,00-0033854,OgunDa00,JAX
2021,00-0033862,GonzZa00,CAR
2021,00-0033868,GarrMy00,CLE
2021,00-0033871,DaviCo03,NYJ
2021,00-0033872,AdamJa00,SEA
2021,00-0033874,LattMa01,NO
2021,00-0033875,ReddHa00,CAR
2021,00-0033878,JackAd00,NYG
2021,00-0033880,HarrCh03,DET
2021,00-0033881,EngrEv00,NYG
2021,00-0033883,PeppJa00,NYG
2021,00-0033885,NjokDa00,CLE
2021,00-0033892,MayeMa00,NYJ
2021,00-0033893,CookDa01,MIN
2021,00-0033894,WillMa06,NO
2021,00-0033895,EverGe00,SEA
2021,00-0033896,ShahAd00,MIA
2021,00-0033899,KizeDe00,TEN
2021,00-0033900,MeliOb00,PHI
2021,00-0033902,KpasTa00,NO
2021,00-0033903,JoneJo06,SEA
2021,00-0033906,KamaAl00,NO
2021,00-0034159,DissWi00,SEA
2021,00-0034160,DickMi00,SEA
2021,00-0034162,ScotJK00,JAX
2021,00-0034360,CartLo01,NYG
2021,00-0034363,SenaDe00,ATL
2021,00-0034364,AkinJo00,HOU
2021,00-0034365,ThomIa00,CAR
2021,00-0034366,CoutKe00,IND
2021,00-0034367,HineNy00,IND
2021,00-0034368,JeweJo00,DEN
2021,00-0034369,LaulKy00,CLE
2021,00-0034370,HamiDa01,DEN
2021,00-0034372,IyieJo00,CHI
2021,00-0034375,WhitKy00,LAC
2021,00-0034382,HaynMa01,CAR
2021,00-0034384,ReedD.00,SEA
2021,00-0034387,NichBi00,CHI
2021,00-0034388,HarrDa05,LAC
2021,00-0034394,BrowAn05,LAC
2021,00-0034396,CartJe00,CAR
2021,00-0034397,SettTi00,WAS
2021,00-0034398,JameNa00,NYG
2021,00-0034401,WhitMi01,NYJ
2021,00-0034409,CantDy00,WAS
2021,00-0034411,GageRu00,ATL
2021,00-0034413,OluoFo00,ATL
2021,00-0034419,BerrBr00,NYJ
2021,00-0034420,ThomJo05,IND
2021,00-0034423,EtliDa00,JAX
2021,00-0034361,ReidJu00,HOU
2021,00-0034359,LewiTy00,IND
2021,00-0034163,MartJa02,HOU
2021,00-0034357,OlivIs00,ATL
2021,00-0034167,DownDe00,NYG
2021,00-0034184,EdwaGu00,BAL
2021,00-0034264,HolmJa01,NO
2021,00-0034265,AverAn00,BAL
2021,00-0034266,YounKe03,DEN
2021,00-0034270,ConkTy00,MIN
2021,00-0034273,RatlDa00,MIN
2021,00-0034274,NickPa00,MIN
2021,00-0034275,FatuFo00,NYJ
2021,00-0034277,ElliDe02,BAL
2021,00-0034278,SmitTr04,HOU
2021,00-0034285,SielZa00,MIA
2021,00-0034309,BeebCh00,MIN
2021,00-0034331,SamuJa00,HOU
2021,00-0034333,PaynDa00,WAS
2021,00-0034334,ApkeTr00,WAS
2021,00-0034336,DionSh00,DET
2021,00-0034337,StroGr00,LA
2021,00-0034343,RoseJo01,ATL
2021,00-0034344,DaveMa00,NO
2021,00-0034348,SuttCo00,DEN
2021,00-0034350,NwosUc00,LAC
2021,00-0034354,TuraKe00,IND
2021,00-0034355,StewM.00,CLE
2021,00-0034356,JackDo02,CAR
2021,00-0033786,GlasRy00,NO
2021,00-0033782,WalkDe03,HOU
2021,00-0032782,SmalWe00,WAS
2021,00-0033095,GrifGa00,NO
2021,00-0033049,JackDa01,HOU
2021,00-0033050,HowaXa00,MIA
2021,00-0033051,OnyeDa00,NO
2021,00-0033052,SmitJa05,NYG
2021,00-0033058,RaglRe00,NYG
2021,00-0033059,GreeT.00,HOU
2021,00-0033064,GotsAd00,JAX
2021,00-0033073,OgbaEm00,MIA
2021,00-0033084,FullKe00,WAS
2021,00-0033091,RussKe00,NO
2021,00-0033093,BullJo00,ATL
2021,00-0033094,HallMa02,ATL
2021,00-0033096,LawsSh00,NYJ
2021,00-0033720,ThomCo03,CAR
2021,00-0033103,BurnAr00,CHI
2021,00-0033106,GoffJa00,DET
2021,00-0033107,JackWi02,WAS
2021,00-0033111,CoopPh00,NYG
2021,00-0033112,HemiTe00,WAS
2021,00-0033119,BrisJa00,MIA
2021,00-0033121,GoodB.00,NYJ
2021,00-0033124,RedmWi00,IND
2021,00-0033127,FullWi01,MIA
2021,00-0033131,CollMa00,HOU
2021,00-0033147,LeexDa00,LV
2021,00-0033156,BosaJo00,LAC
2021,00-0033046,WardJi02,JAX
2021,00-0033038,MurrEr00,HOU
2021,00-0033010,DayxSh00,CLE
2021,00-0033006,MickJa01,JAX
2021,00-0032786,ChriMa00,CHI
2021,00-0032790,HousDe00,CHI
2021,00-0032791,GranJa00,CHI
2021,00-0032795,CoreCo00,MIA
2021,00-0032797,LucaJo00,IND
2021,00-0032807,FejeCl00,MIA
2021,00-0032813,PennEl00,NYG
2021,00-0032890,BradJa00,NYG
2021,00-0032891,WorlDa00,BAL
2021,00-0032892,VigiNi00,MIN
2021,00-0032918,HamxC.00,MIN
2021,00-0032942,SeymKe00,BAL
2021,00-0032943,DixoRi00,NYG
2021,00-0032950,WentCa00,IND
2021,00-0032951,TreaLa00,JAX
2021,00-0032955,FackKy00,LAC
2021,00-0032956,JanoAn00,CLE
2021,00-0032958,ParkWi01,NYJ
2021,00-0032968,JackMy00,JAX
2021,00-0032970,JenkJo01,HOU
2021,00-0032971,SimmJu00,DEN
2021,00-0032972,BookDe00,NYG
2021,00-0032975,WillJo07,WAS
2021,00-0032977,HiggRa00,CLE
2021,00-0032986,HoltJ.01,CHI
2021,00-0033217,AlieMo00,IND
2021,00-0033251,PascZa00,IND
2021,00-0033275,WalkPh00,CAR
2021,00-0033539,DaviJa01,NYJ
2021,00-0033543,JoneSi00,SEA
2021,00-0033544,WilsQu01,NYG
2021,00-0033545,TaboTe00,CHI
2021,00-0033546,TomlDa00,MIN
2021,00-0033549,RileDu00,MIA
2021,00-0033554,ThomTe00,CLE
2021,00-0033555,HollMa00,MIA
2021,00-0033556,CoheTa00,CHI
2021,00-0033557,ReevJa00,DET
2021,00-0033562,SwitRy00,CLE
2021,00-0033564,ButtJa00,CHI
2021,00-0033566,KingDe01,HOU
2021,00-0033568,HairNa00,DEN
2021,00-0033570,WalkAn01,CLE
2021,00-0033572,AgneJa00,JAX
2021,00-0033576,SaubEr00,DEN
2021,00-0033577,GerrNa00,SF
2021,00-0033579,WoodXa00,MIN
2021,00-0033582,LedbJe00,JAX
2021,00-0033584,QualEl00,NYG
2021,00-0033588,RochIs00,IND
2021,00-0033594,CarsCh00,SEA
2021,00-0033611,SealRi00,WAS
2021,00-0033681,ColeKe00,NYJ
2021,00-0033699,EkelAu00,LAC
2021,00-0033540,McKiTa00,CLE
2021,00-0033537,WatsDe00,HOU
2021,00-0033280,McCaCh01,CAR
2021,00-0033536,WillMi07,LAC
2021,00-0033281,HumpMa00,BAL
2021,00-0033282,SamuCu00,WAS
2021,00-0033283,BowsTy00,BAL
2021,00-0033289,EldeCo00,WAS
2021,00-0033294,ClarCh00,BAL
2021,00-0033296,ArmaAl00,WAS
2021,00-0033298,TaumPi00,DEN
2021,00-0033302,ColbAd00,CLE
2021,00-0033319,MullNi00,CLE
2021,00-0033338,CartCe00,MIA
2021,00-0033357,HillTa00,NO
2021,00-0033367,BoarC.00,NYG
2021,00-0033375,PatrTi00,DEN
2021,00-0033376,RicaPa00,BAL
2021,00-0033387,HollJa03,JAX
2021,00-0033421,AuclAn00,HOU
2021,00-0033439,BrowPh01,HOU
2021,00-0033460,RossJo00,NYG
2021,00-0033463,LawsCa00,NYJ
2021,00-0033467,AlleBr01,CLE
2021,00-0033469,TaylVi00,HOU
2021,00-0033471,FordIs00,MIA
2021,00-0033523,AlleJo01,WAS
2021,00-0033525,AndeRy00,NYG
2021,00-0033532,HarvJo01,MIA
2022,00-0031079,ODonPa00,GB
2022,00-0031097,MitcTe00,TEN
2022,00-0031236,CookBr00,HOU
2022,00-0036851,ShelTy00,CIN
2022,00-0036664,BradWi00,WAS
2022,00-0036666,ToneSh00,WAS
2022,00-0036667,WilcCh00,ARI
2022,00-0036668,SpenMa00,NYJ
2022,00-0036669,HillKy00,GB
2022,00-0036670,JeffJe00,DET
2022,00-0036671,MilnDa00,WAS
2022,00-0036755,PattJa01,WAS
2022,00-0036843,LoudIs00,PIT
2022,00-0036844,WallGa00,HOU
2022,00-0036846,NorwTr00,PIT
2022,00-0036849,AtweTu00,LA
2022,00-0036860,FunkJa00,IND
2022,00-0036503,NasiHa00,NYJ
2022,00-0036870,JohnBu01,HOU
2022,00-0036872,BledJo00,NE
2022,00-0036874,SurtPa01,DEN
2022,00-0036875,StevRh00,NE
2022,00-0036876,GranKy00,IND
2022,00-0036877,DardJa00,CLE
2022,00-0036879,EhliSa00,IND
2022,00-0036883,TogiTo00,CLE
2022,00-0036884,WilsMa04,ARI
2022,00-0036889,WiggJa00,KC
2022,00-0036893,HarrNa00,PIT
2022,00-0036894,FreiPa00,PIT
2022,00-0036662,VincKa00,SF
2022,00-0036658,McDuIs00,GB
2022,00-0036656,BreeBr00,DET
2022,00-0036654,FeltDe00,CLE
2022,00-0036543,BrowSp01,CAR
2022,00-0036554,CollNi00,HOU
2022,00-0036555,HubbCh01,CAR
2022,00-0036556,JordBr00,HOU
2022,00-0036558,NixoDa00,SEA
2022,00-0036559,WadeSh00,NE
